ROI_ID,Longitude,Latitude,Dicot_Count,Monocot_Count,Chenopodium_Count,log1p_Dicot_Count,log1p_Monocot_Count,log1p_Chenopodium_Count,logeps_Dicot_Count,logeps_Monocot_Count,logeps_Chenopodium_Count,x_25832,y_25832,fold
199,11.38840194,55.32311056,67,0,3,4.219507705,0,1.386294361,4.204694112,-9.210340372,1.098645621,651536.8981,6133345.843,5
200,11.38839056,55.32291194,55,5,48,4.025351691,1.791759469,3.891820298,4.007335003,1.609457912,3.871203094,651536.9335,6133323.722,9
201,11.38838278,55.32276694,55,0,5,4.025351691,0,1.791759469,4.007335003,-9.210340372,1.609457912,651536.9935,6133307.574,2
202,11.38839194,55.32286639,44,3,0,3.80666249,1.386294361,0,3.784191907,1.098645621,-9.210340372,651537.1955,6133318.657,4
203,11.38838917,55.32279778,53,1,0,3.988984047,0.693147181,0,3.9702938,1.00E-04,-9.210340372,651537.2811,6133311.018,3
204,11.3883925,55.32282167,26,5,47,3.295836866,1.791759469,3.871201011,3.258100384,1.609457912,3.850149729,651537.4014,6133313.683,9
205,11.38841,55.32297778,46,4,2,3.850147602,1.609437912,1.098612289,3.82864357,1.386319361,0.693197179,651537.9157,6133331.089,6
206,11.38841778,55.32306667,37,1,4,3.63758616,0.693147181,1.609437912,3.610920615,1.00E-04,1.386319361,651538.0699,6133340.995,1
207,11.38841528,55.3230225,50,3,39,3.931825633,1.386294361,3.688879454,3.912025005,1.098645621,3.66356421,651538.0799,6133336.076,3
208,11.38841806,55.32304194,29,6,35,3.401197382,1.945910149,3.583518938,3.367299278,1.791776136,3.555350919,651538.1819,6133338.245,9
209,11.38841944,55.32299861,72,0,12,4.290459441,0,2.564949357,4.276667508,-9.210340372,2.484914983,651538.4353,6133333.427,1
210,11.38841694,55.32293361,85,0,2,4.454347296,0,1.098612289,4.442652433,-9.210340372,0.693197179,651538.5248,6133326.19,7
211,11.38841917,55.32295361,38,1,0,3.663561646,0.693147181,0,3.637588791,1.00E-04,-9.210340372,651538.5894,6133328.42,2
212,11.38841833,55.32284278,80,2,8,4.394449155,1.098612289,2.197224577,4.382027885,0.693197179,2.079454042,651538.9595,6133316.088,8
213,11.38842111,55.32288806,39,0,5,3.688879454,0,1.791759469,3.66356421,-9.210340372,1.609457912,651538.963,6133321.131,8
214,11.38841694,55.32276694,64,1,6,4.17438727,0.693147181,1.945910149,4.158884646,1.00E-04,1.791776136,651539.1608,6133307.648,6
215,11.38843694,55.32311056,54,0,0,4.007333185,0,0,3.988985898,-9.210340372,-9.210340372,651539.1183,6133345.919,4
216,11.38842556,55.32291194,46,0,39,3.850147602,0,3.688879454,3.82864357,-9.210340372,3.66356421,651539.1537,6133323.799,5
217,11.38842694,55.32286639,42,1,2,3.761200116,0.693147181,1.098612289,3.737671999,1.00E-04,0.693197179,651539.4157,6133318.734,6
218,11.38842444,55.32279778,70,1,0,4.262679877,0.693147181,0,4.248496671,1.00E-04,-9.210340372,651539.5189,6133311.095,8
219,11.3884275,55.32282167,31,4,49,3.465735903,1.609437912,3.912023005,3.43399043,1.386319361,3.891822339,651539.6216,6133313.759,6
220,11.38844444,55.32308722,97,3,2,4.584967479,1.386294361,1.098612289,4.574712009,1.098645621,0.693197179,651539.6831,6133343.339,3
221,11.38844389,55.32297778,60,0,1,4.110873864,0,0.693147181,4.094346229,-9.210340372,1.00E-04,651540.0655,6133331.162,2
222,11.38845222,55.32306667,47,1,3,3.871201011,0.693147181,1.386294361,3.850149729,1.00E-04,1.098645621,651540.2549,6133341.07,3
223,11.38845,55.3230225,31,1,52,3.465735903,0.693147181,3.970291914,3.43399043,1.00E-04,3.951245642,651540.2824,6133336.151,7
224,11.3884525,55.32304222,33,2,39,3.526360525,1.098612289,3.688879454,3.496510592,0.693197179,3.66356421,651540.3658,6133338.351,10
225,11.38845444,55.32299917,53,0,6,3.988984047,0,1.945910149,3.9702938,-9.210340372,1.791776136,651540.6534,6133333.565,2
226,11.38845278,55.32295389,80,2,1,4.394449155,1.098612289,0.693147181,4.382027885,0.693197179,1.00E-04,651540.7205,6133328.524,1
227,11.38845167,55.32293361,50,0,1,3.931825633,0,0.693147181,3.912025005,-9.210340372,1.00E-04,651540.7274,6133326.266,10
228,11.38845611,55.32288833,49,1,6,3.912023005,0.693147181,1.945910149,3.891822339,1.00E-04,1.791776136,651541.1821,6133321.238,5
229,11.38845361,55.32284278,81,0,19,4.406719247,0,2.995732274,4.394450389,-9.210340372,2.944444242,651541.1974,6133316.165,6
230,11.38845139,55.32276694,96,1,7,4.574710979,0.693147181,2.079441542,4.564349233,1.00E-04,1.945924435,651541.3458,6133307.723,1
231,11.38847139,55.32311083,60,0,2,4.110873864,0,1.098612289,4.094346229,-9.210340372,0.693197179,651541.3021,6133346.025,3
232,11.38846028,55.32291194,48,2,44,3.891820298,1.098612289,3.80666249,3.871203094,0.693197179,3.784191907,651541.3563,6133323.874,10
233,11.38846167,55.32286667,31,1,1,3.465735903,0.693147181,0.693147181,3.43399043,1.00E-04,1.00E-04,651541.6172,6133318.84,8
234,11.38845917,55.32279778,54,3,1,4.007333185,1.386294361,0.693147181,3.988985898,1.098645621,1.00E-04,651541.7215,6133311.171,3
235,11.38846222,55.32282167,39,1,48,3.688879454,0.693147181,3.891820298,3.66356421,1.00E-04,3.871203094,651541.8242,6133313.835,1
236,11.38852222,55.32306694,76,5,50,4.343805422,1.791759469,3.931825633,4.330734656,1.609457912,3.912025005,651544.6942,6133341.253,2
237,11.3885225,55.32304278,47,6,71,3.871201011,1.945910149,4.276666119,3.850149729,1.791776136,4.262681285,651544.804,6133338.565,10
238,11.38852417,55.32299944,39,0,12,3.688879454,0,2.564949357,3.66356421,-9.210340372,2.484914983,651545.0751,6133333.748,4
239,11.38852222,55.32293361,89,2,2,4.49980967,1.098612289,1.098612289,4.488637493,0.693197179,0.693197179,651545.203,6133326.419,5
240,11.38852583,55.32288861,65,0,17,4.189654742,0,2.890371758,4.174388808,-9.210340372,2.833219226,651545.6038,6133321.421,1
241,11.38852333,55.32284278,113,1,33,4.736198448,0.693147181,3.526360525,4.727388704,1.00E-04,3.496510592,651545.6201,6133316.316,2
242,11.38854111,55.32311139,66,1,5,4.204692619,0.693147181,1.791759469,4.189656257,1.00E-04,1.609457912,651545.7228,6133346.238,8
243,11.38853056,55.32291194,62,7,51,4.143134726,2.079441542,3.951243719,4.127135998,1.945924435,3.931827594,651545.8143,6133324.027,10
244,11.38853139,55.32286694,44,3,2,3.80666249,1.386294361,1.098612289,3.784191907,1.098645621,0.693197179,651546.0389,6133319.023,10
245,11.38852917,55.32279778,57,2,2,4.060443011,1.098612289,1.098612289,4.043053022,0.693197179,0.693197179,651546.1619,6133311.323,3
246,11.38853167,55.32282167,20,4,9,3.044522438,1.609437912,2.302585093,2.995737274,1.386319361,2.197235688,651546.2293,6133313.986,3
247,11.38854861,55.32308722,64,1,1,4.17438727,0.693147181,0.693147181,4.158884646,1.00E-04,1.00E-04,651546.2908,6133343.566,8
248,11.3885475,55.32297806,62,2,15,4.143134726,1.098612289,2.772588722,4.127135998,0.693197179,2.708056868,651546.6369,6133331.419,2
249,11.38855444,55.32302278,39,5,45,3.688879454,1.791759469,3.828641396,3.66356421,1.609457912,3.806664712,651546.9067,6133336.409,10
250,11.38855722,55.32306694,118,1,36,4.779123493,0.693147181,3.610917913,4.770685472,1.00E-04,3.583521716,651546.9144,6133341.329,10
251,11.3885575,55.32304278,52,3,78,3.970291914,1.386294361,4.369447852,3.951245642,1.098645621,4.356710109,651547.0242,6133338.641,9
252,11.38855333,55.32295444,34,4,0,3.555348061,1.609437912,0,3.526363466,1.386319361,-9.210340372,651547.097,6133328.805,2
253,11.38855944,55.32299944,40,0,14,3.713572067,0,2.708050201,3.688881954,-9.210340372,2.639064472,651547.313,6133333.824,5
254,11.38855694,55.32293417,56,0,0,4.043051268,0,0,4.025353476,-9.210340372,-9.210340372,651547.4035,6133326.557,9
255,11.38855417,55.32276722,85,1,12,4.454347296,0.693147181,2.564949357,4.442652433,1.00E-04,2.484914983,651547.8644,6133307.978,5
256,11.38855833,55.32284278,107,1,18,4.682131227,0.693147181,2.944438979,4.672829769,1.00E-04,2.890377313,651547.8403,6133316.393,7
257,11.38856111,55.32288861,65,0,14,4.189654742,0,2.708050201,4.174388808,-9.210340372,2.639064472,651547.8416,6133321.498,8
258,11.38857583,55.32311167,88,2,4,4.48863637,1.098612289,1.609437912,4.477337951,0.693197179,1.386319361,651547.9243,6133346.345,5
259,11.38856556,55.32291222,52,2,44,3.970291914,1.098612289,3.80666249,3.951245642,0.693197179,3.784191907,651548.0335,6133324.134,5
260,11.38856639,55.32286694,51,3,3,3.951243719,1.386294361,1.386294361,3.931827594,1.098645621,1.098645621,651548.2591,6133319.099,9
261,11.38856417,55.32279778,54,1,2,4.007333185,0.693147181,1.098612289,3.988985898,1.00E-04,0.693197179,651548.3821,6133311.399,9
262,11.38856667,55.32282167,25,2,7,3.258096538,1.098612289,2.079441542,3.218879825,0.693197179,1.945924435,651548.4495,6133314.062,1
263,11.38858222,55.32297778,62,3,19,4.143134726,1.386294361,2.995732274,4.127135998,1.098645621,2.944444242,651548.8405,6133331.463,9
264,11.38858944,55.32302278,36,5,44,3.610917913,1.791759469,3.80666249,3.583521716,1.609457912,3.784191907,651549.1269,6133336.485,1
265,11.3885925,55.32306694,113,2,33,4.736198448,1.098612289,3.526360525,4.727388704,0.693197179,3.496510592,651549.1522,6133341.406,10
266,11.3885925,55.32304306,34,1,76,3.555348061,0.693147181,4.343805422,3.526363466,1.00E-04,4.330734656,651549.2434,6133338.748,5
267,11.38858806,55.322955,48,3,0,3.891820298,1.386294361,0,3.871203094,1.098645621,-9.210340372,651549.2975,6133328.942,1
268,11.38859639,55.32308778,67,4,0,4.219507705,1.609437912,0,4.204694112,1.386319361,-9.210340372,651549.3194,6133343.732,7
269,11.38859444,55.32299944,40,1,14,3.713572067,0.693147181,2.708050201,3.688881954,1.00E-04,2.639064472,651549.5331,6133333.901,3
270,11.38859194,55.32293417,58,3,0,4.077537444,1.386294361,0,4.060444735,1.098645621,-9.210340372,651549.6237,6133326.633,3
271,11.38858806,55.32276722,101,1,6,4.624972813,0.693147181,1.945910149,4.615121507,1.00E-04,1.791776136,651550.0141,6133308.052,10
272,11.38859278,55.32284306,91,0,25,4.521788577,0,3.258096538,4.510860605,-9.210340372,3.218879825,651550.0243,6133316.498,4
273,11.38859556,55.32288889,56,0,4,4.043051268,0,1.609437912,4.025353476,-9.210340372,1.386319361,651550.0255,6133321.604,4
274,11.38861028,55.32311194,105,0,8,4.663439094,0,2.197224577,4.653961303,-9.210340372,2.079454042,651550.1082,6133346.451,2
275,11.38860056,55.32291222,38,4,60,3.663561646,1.609437912,4.110873864,3.637588791,1.386319361,4.094346229,651550.2537,6133324.21,6
276,11.38860139,55.32286694,37,0,0,3.63758616,0,0,3.610920615,-9.210340372,-9.210340372,651550.4793,6133319.175,2
277,11.38859833,55.3227975,60,1,3,4.110873864,0.693147181,1.386294361,4.094346229,1.00E-04,1.098645621,651550.5505,6133311.442,3
278,11.38860167,55.32282194,19,3,10,2.995732274,1.386294361,2.397895273,2.944444242,1.098645621,2.302595093,651550.6687,6133314.169,7
279,11.38861667,55.32297778,47,0,25,3.871201011,0,3.258096538,3.850149729,-9.210340372,3.218879825,651551.0255,6133331.538,9
280,11.3886225,55.32276722,112,0,7,4.727387819,0,2.079441542,4.718499764,-9.210340372,1.945924435,651552.1991,6133308.127,6
281,11.38866639,55.32308806,78,3,3,4.369447852,1.386294361,1.386294361,4.356710109,1.098645621,1.098645621,651553.7587,6133343.915,2
282,11.38866444,55.32299972,47,0,15,3.871201011,0,2.772588722,3.850149729,-9.210340372,2.708056868,651553.9725,6133334.084,1
283,11.38866528,55.32288917,52,2,12,3.970291914,1.098612289,2.564949357,3.951245642,0.693197179,2.484914983,651554.4473,6133321.786,1
284,11.38867972,55.32311222,101,1,3,4.624972813,0.693147181,1.386294361,4.615121507,1.00E-04,1.098645621,651554.5123,6133346.633,3
285,11.38867667,55.32302306,39,9,62,3.688879454,2.302585093,4.143134726,3.66356421,2.197235688,4.127135998,651554.6587,6133336.706,2
286,11.38867056,55.32291194,57,8,45,4.060443011,2.197224577,3.828641396,4.043053022,2.079454042,3.806664712,651554.6951,6133324.332,6
287,11.38867167,55.32286722,26,4,1,3.295836866,1.609437912,0.693147181,3.258100384,1.386319361,1.00E-04,651554.9363,6133319.359,10
288,11.38867167,55.32282194,19,1,5,2.995732274,0.693147181,1.791759469,2.944444242,1.00E-04,1.609457912,651555.1091,6133314.322,7
289,11.38868556,55.32297806,61,1,19,4.127134385,0.693147181,2.995732274,4.110875504,1.00E-04,2.944444242,651555.3943,6133331.719,2
290,11.38869694,55.32306778,132,2,17,4.890349128,1.098612289,2.890371758,4.88280268,0.693197179,2.833219226,651555.7744,6133341.726,6
291,11.38869778,55.32304389,49,10,78,3.912023005,2.397895273,4.369447852,3.891822339,2.302595093,4.356710109,651555.9184,6133339.07,4
292,11.38870139,55.32308778,69,2,1,4.248495242,1.098612289,0.693147181,4.234107954,0.693197179,1.00E-04,651555.98,6133343.96,4
293,11.38869361,55.32295528,50,5,1,3.931825633,1.791759469,0.693147181,3.912025005,1.609457912,1.00E-04,651555.9923,6133329.203,10
294,11.38868444,55.32279806,57,1,0,4.060443011,0.693147181,0,4.043053022,1.00E-04,-9.210340372,651556.0108,6133311.692,9
295,11.3887,55.32299972,50,1,11,3.931825633,0.693147181,2.48490665,3.912025005,1.00E-04,2.397904364,651556.2279,6133334.161,7
296,11.38869667,55.32293417,62,2,2,4.143134726,1.098612289,1.098612289,4.127135998,0.693197179,0.693197179,651556.2667,6133326.861,5
297,11.38869167,55.32276722,139,2,8,4.941642423,1.098612289,2.197224577,4.934474653,0.693197179,2.079454042,651556.5866,6133308.277,7
298,11.38869722,55.32284333,85,1,14,4.454347296,0.693147181,2.708050201,4.442652433,1.00E-04,2.639064472,651556.6486,6133316.757,8
299,11.38870028,55.32288944,47,1,6,3.871201011,0.693147181,1.945910149,3.850149729,1.00E-04,1.791776136,651556.6664,6133321.893,4
300,11.388715,55.32311194,166,0,6,5.117993812,0,1.945910149,5.111988391,-9.210340372,1.791776136,651556.7511,6133346.679,9
301,11.38871194,55.32302306,36,7,48,3.610917913,2.079441542,3.891820298,3.583521716,1.945924435,3.871203094,651556.8966,6133336.783,1
302,11.38870528,55.32291194,60,5,50,4.110873864,1.791759469,3.931825633,4.094346229,1.609457912,3.912025005,651556.8977,6133324.407,2
303,11.38870639,55.3228675,36,0,0,3.610917913,0,0,3.583521716,-9.210340372,-9.210340372,651557.1378,6133319.465,9
304,11.38870611,55.32282222,21,1,3,3.091042453,0.693147181,1.386294361,3.0445272,1.00E-04,1.098645621,651557.293,6133314.427,7
305,11.38872028,55.32297833,75,4,17,4.33073334,1.609437912,2.890371758,4.317489447,1.386319361,2.833219226,651557.5959,6133331.826,9
306,11.38873222,55.32306778,151,3,34,5.023880521,1.386294361,3.555348061,5.017280499,1.098645621,3.526363466,651558.0122,6133341.802,10
307,11.38872833,55.32295556,50,1,0,3.931825633,0.693147181,0,3.912025005,1.00E-04,-9.210340372,651558.1938,6133329.309,2
308,11.38873694,55.32308778,79,4,0,4.382026635,1.609437912,0,4.369449118,1.386319361,-9.210340372,651558.2354,6133344.038,3
309,11.38871972,55.32279806,44,3,1,3.80666249,1.386294361,0.693147181,3.784191907,1.098645621,1.00E-04,651558.2486,6133311.768,7
310,11.38873528,55.323,70,0,16,4.262679877,0,2.833213344,4.248496671,-9.210340372,2.772594972,651558.4647,6133334.269,10
311,11.38873167,55.32293417,54,3,2,4.007333185,1.386294361,1.098612289,3.988985898,1.098645621,0.693197179,651558.4869,6133326.937,8
312,11.38872556,55.32276722,81,0,13,4.406719247,0,2.63905733,4.394450389,-9.210340372,2.56495705,651558.7364,6133308.351,7
313,11.388735,55.32288944,43,1,4,3.784189634,0.693147181,1.609437912,3.761202441,1.00E-04,1.386319361,651558.869,6133321.969,7
314,11.3887325,55.32284361,72,2,14,4.290459441,1.098612289,2.708050201,4.276667508,0.693197179,2.639064472,651558.8853,6133316.864,9
315,11.38875,55.32311222,146,0,2,4.990432587,0,1.098612289,4.983607307,-9.210340372,0.693197179,651558.9703,6133346.786,3
316,11.38874639,55.32302333,68,7,65,4.234106505,2.079441542,4.189654742,4.219509176,1.945924435,4.174388808,651559.0805,6133336.889,8
317,11.38874028,55.32291222,60,2,56,4.110873864,1.098612289,4.043051268,4.094346229,0.693197179,4.025353476,651559.1169,6133324.514,6
318,11.38874194,55.32286778,30,2,4,3.433987204,1.098612289,1.609437912,3.401200715,0.693197179,1.386319361,651559.3922,6133319.573,8
319,11.38874139,55.32282222,30,3,6,3.433987204,1.386294361,1.945910149,3.401200715,1.098645621,1.791776136,651559.5308,6133314.504,9
320,11.38875472,55.32297833,63,1,29,4.158883083,0.693147181,3.401197382,4.143136314,1.00E-04,3.367299278,651559.7808,6133331.901,10
321,11.38875278,55.32279833,58,10,5,4.077537444,2.397895273,1.791759469,4.060444735,2.302595093,1.609457912,651560.3445,6133311.871,1
322,11.38876361,55.32295611,63,1,3,4.158883083,0.693147181,1.386294361,4.143136314,1.00E-04,1.098645621,651560.4295,6133329.448,1
323,11.38875944,55.32276722,80,0,5,4.394449155,0,1.791759469,4.382027885,-9.210340372,1.609457912,651560.8861,6133308.425,9
324,11.38880722,55.32308806,99,4,2,4.605170186,1.609437912,1.098612289,4.59512086,1.386319361,0.693197179,651562.6923,6133344.222,6
325,11.38882,55.32311278,179,3,0,5.192956851,1.386294361,0,5.187386364,1.098645621,-9.210340372,651563.4085,6133347,10
326,11.38881694,55.32302361,50,5,12,3.931825633,1.791759469,2.564949357,3.912025005,1.609457912,2.484914983,651563.555,6133337.073,5
327,11.38880806,55.32286778,94,0,28,4.553876892,0,3.36729583,4.543295846,-9.210340372,3.332208082,651563.5859,6133319.717,5
328,11.38881222,55.3228225,79,12,130,4.382026635,2.564949357,4.875197323,4.369449118,2.484914983,4.86753522,651564.023,6133314.689,3
329,11.38881944,55.32293444,68,3,0,4.234106505,1.386294361,0,4.219509176,1.098645621,-9.210340372,651564.0539,6133327.159,7
330,11.38882417,55.32297861,48,1,5,3.891820298,0.693147181,1.791759469,3.871203094,1.00E-04,1.609457912,651564.1849,6133332.083,1
331,11.3888175,55.32279861,52,15,0,3.970291914,2.772588722,0,3.951245642,2.708056868,-9.210340372,651564.449,6133312.043,9
332,11.38883722,55.32306778,146,0,23,4.990432587,0,3.17805383,4.983607307,-9.210340372,3.135498564,651564.6728,6133342.031,5
333,11.38883639,55.32304444,46,8,70,3.850147602,2.197224577,4.262679877,3.82864357,2.079454042,4.248496671,651564.709,6133339.433,1
334,11.38884,55.32308833,96,3,1,4.574710979,1.386294361,0.693147181,4.564349233,1.098645621,1.00E-04,651564.7705,6133344.324,1
335,11.38883583,55.32295639,80,1,0,4.394449155,0.693147181,0,4.382027885,1.00E-04,-9.210340372,651565.0098,6133329.636,3
336,11.38883917,55.32300028,72,2,10,4.290459441,1.098612289,2.397895273,4.276667508,0.693197179,2.302595093,651565.0537,6133334.526,7
337,11.38882694,55.32276722,112,1,10,4.727387819,0.693147181,2.397895273,4.718499764,1.00E-04,2.302595093,651565.1679,6133308.572,8
338,11.38883944,55.32291194,45,12,62,3.828641396,2.564949357,4.143134726,3.806664712,2.484914983,4.127135998,651565.4085,6133324.699,7
339,11.38883972,55.32288944,35,0,5,3.583518938,0,1.791759469,3.555350919,-9.210340372,1.609457912,651565.512,6133322.197,6
340,11.3888375,55.32284361,114,2,19,4.744932128,1.098612289,2.995732274,4.736199326,0.693197179,2.944444242,651565.546,6133317.093,6
341,11.38884194,55.32286778,102,2,24,4.634728988,1.098612289,3.218875825,4.624973794,0.693197179,3.178057997,651565.7356,6133319.791,8
342,11.38885194,55.32302361,68,3,16,4.234106505,1.386294361,2.833213344,4.219509176,1.098645621,2.772594972,651565.7752,6133337.149,1
343,11.38884556,55.3228225,83,8,138,4.430816799,2.197224577,4.934473933,4.418841813,2.079454042,4.92725441,651566.1375,6133314.762,5
344,11.38885444,55.32293472,40,2,0,3.713572067,1.098612289,0,3.688881954,0.693197179,-9.210340372,651566.2731,6133327.266,10
345,11.38885944,55.32297889,76,0,0,4.343805422,0,0,4.330734656,-9.210340372,-9.210340372,651566.4217,6133332.19,4
346,11.38885222,55.32279889,67,1,1,4.219507705,0.693147181,0.693147181,4.204694112,1.00E-04,1.00E-04,651566.6505,6133312.15,2
347,11.38887194,55.32308861,99,1,1,4.605170186,0.693147181,0.693147181,4.59512086,1.00E-04,1.00E-04,651566.7958,6133344.424,8
348,11.3888725,55.32306806,109,1,21,4.700480366,0.693147181,3.091042453,4.6913488,1.00E-04,3.0445272,651566.9095,6133342.139,7
349,11.38887167,55.32300056,77,1,17,4.356708827,0.693147181,2.890371758,4.343806721,1.00E-04,2.833219226,651567.1143,6133334.627,6
350,11.38886917,55.32295667,58,5,1,4.077537444,1.791759469,0.693147181,4.060444735,1.609457912,1.00E-04,651567.1232,6133329.739,1
351,11.38886,55.32276694,99,2,12,4.605170186,1.098612289,2.564949357,4.59512086,0.693197179,2.484914983,651567.2658,6133308.613,8
352,11.3888725,55.32291194,62,6,53,4.143134726,1.945910149,3.988984047,4.127135998,1.791776136,3.9702938,651567.5053,6133324.771,4
353,11.38887472,55.32288944,50,0,10,3.931825633,0,2.397895273,3.912025005,-9.210340372,2.302595093,651567.7322,6133322.273,9
354,11.38887278,55.32284389,100,4,26,4.615120517,1.609437912,3.295836866,4.605171186,1.386319361,3.258100384,651567.7827,6133317.201,1
355,11.38887583,55.32286778,79,2,27,4.382026635,1.098612289,3.33220451,4.369449118,0.693197179,3.29584057,651567.8854,6133319.865,4
356,11.38888667,55.32302389,110,3,21,4.709530201,1.386294361,3.091042453,4.700481275,1.098645621,3.0445272,651567.9767,6133337.256,6
357,11.38888,55.3228225,260,16,285,5.564520407,2.833213344,5.655991811,5.560682016,2.772594972,5.652489531,651568.3225,6133314.837,10
358,11.38888972,55.32293444,96,3,1,4.574710979,1.386294361,0.693147181,4.564349233,1.098645621,1.00E-04,651568.512,6133327.312,2
359,11.38889417,55.32297917,87,3,2,4.477336814,1.386294361,1.098612289,4.465909268,1.098645621,0.693197179,651568.6232,6133332.297,7
360,11.38888611,55.32279889,40,3,1,3.713572067,1.386294361,0.693147181,3.688881954,1.098645621,1.00E-04,651568.8003,6133312.223,10
361,11.38890417,55.32308861,66,3,1,4.204692619,1.386294361,0.693147181,4.189656257,1.098645621,1.00E-04,651568.8398,6133344.494,5
362,11.38890306,55.323045,42,1,5,3.761200116,0.693147181,1.791759469,3.737671999,1.00E-04,1.609457912,651568.9358,6133339.64,8
363,11.38890583,55.32300056,203,1,30,5.318119994,0.693147181,3.433987204,5.313206472,1.00E-04,3.401200715,651569.2816,6133334.702,8
364,11.38890389,55.32295667,87,2,0,4.477336814,1.098612289,0,4.465909268,0.693197179,-9.210340372,651569.3258,6133329.815,9
365,11.38889417,55.32276722,130,3,66,4.875197323,1.386294361,4.204692619,4.86753522,1.098645621,4.189656257,651569.4321,6133308.718,1
366,11.38890583,55.32291222,62,21,61,4.143134726,3.091042453,4.127134385,4.127135998,3.0445272,4.110875504,651569.6188,6133324.875,5
367,11.3889075,55.32284389,125,5,35,4.836281907,1.791759469,3.583518938,4.828314537,1.609457912,3.555350919,651569.9853,6133317.276,8
